"","city","driver_count","type","date","fare","ride_id"
"1040","New Paulville",44,"Urban","1/2/2019 20:52",33.08,2.36854e+12
"1041","New Paulville",44,"Urban","2/27/2019 11:17",43.25,7.93208e+11
"1042","New Paulville",44,"Urban","1/25/2019 15:19",15.04,7.52944e+12
"1043","New Paulville",44,"Urban","1/5/2019 8:35",21.57,3.71314e+12
"1044","New Paulville",44,"Urban","1/31/2019 5:32",20.8,1.09284e+12
"1045","New Paulville",44,"Urban","1/30/2019 15:21",7.02,8.50496e+12
"1046","New Paulville",44,"Urban","3/10/2019 10:45",4.43,1.21392e+12
"1047","New Paulville",44,"Urban","3/14/2019 21:25",20.26,8.81201e+12
"1048","New Paulville",44,"Urban","2/15/2019 23:58",28.18,2.04263e+12
"1049","New Raymond",17,"Suburban","4/8/2019 14:44",46.37,2.49397e+11
"1050","New Raymond",17,"Suburban","1/2/2019 15:38",45.32,8.88111e+12
"1051","New Raymond",17,"Suburban","3/8/2019 17:43",34.45,8.89571e+12
"1052","New Raymond",17,"Suburban","5/3/2019 8:35",13.36,8.61049e+12
"1053","New Raymond",17,"Suburban","2/28/2019 7:10",17.09,4.63337e+12
"1054","New Raymond",17,"Suburban","5/1/2019 5:16",14.2,1.53509e+12
"1055","New Raymond",17,"Suburban","1/5/2019 17:58",22.5,7.83289e+12
"1056","New Raymond",17,"Suburban","1/10/2019 12:41",49.19,7.82715e+12
"1057","New Raymond",17,"Suburban","3/7/2019 17:57",26.55,6.93053e+12
"1058","New Raymond",17,"Suburban","3/6/2019 17:11",15.53,6.11832e+12
"1059","New Raymond",17,"Suburban","2/25/2019 21:40",20.44,5.98451e+12
"1060","New Raymond",17,"Suburban","1/7/2019 10:02",28.74,4.25285e+12
"1061","New Raymond",17,"Suburban","1/15/2019 12:51",47.01,3.56811e+12
"1062","New Raymond",17,"Suburban","1/31/2019 19:56",12.87,2.30062e+12
"1063","New Raymond",17,"Suburban","3/28/2019 14:25",14.75,7.75063e+11
"1064","New Raymond",17,"Suburban","3/18/2019 12:07",36.26,3.15141e+12
"1065","New Raymond",17,"Suburban","3/21/2019 1:45",22.12,6.03176e+12
"1066","New Raymond",17,"Suburban","5/3/2019 12:23",48.56,9.49503e+12
"1067","New Raymond",17,"Suburban","2/11/2019 17:28",17.97,7.55167e+12
"1068","New Raymond",17,"Suburban","2/1/2019 4:56",35.6,2.2501e+11
"1069","New Raymond",17,"Suburban","3/17/2019 4:31",18.09,5.03486e+12
"1070","New Raymond",17,"Suburban","3/19/2019 17:37",28.19,3.97789e+12
"1071","New Ryantown",2,"Rural","4/18/2019 19:43",42.97,2.30914e+11
"1072","New Ryantown",2,"Rural","2/4/2019 23:54",45.7,3.57043e+12
"1073","New Ryantown",2,"Rural","4/5/2019 21:38",50.98,4.83486e+12
"1074","New Ryantown",2,"Rural","5/5/2019 19:29",26.53,2.30221e+12
"1075","New Ryantown",2,"Rural","1/27/2019 17:33",42.68,7.9946e+12
"1076","New Ryantown",2,"Rural","4/30/2019 1:50",50.81,5.35755e+12
"1077","New Shannonberg",20,"Suburban","3/19/2019 8:13",25.46,3.74753e+11
"1078","New Shannonberg",20,"Suburban","2/18/2019 11:25",21.66,8.77423e+12
"1079","New Shannonberg",20,"Suburban","2/12/2019 20:27",15.31,9.47627e+12
"1080","New Shannonberg",20,"Suburban","4/20/2019 10:09",46.8,5.91725e+11
"1081","New Shannonberg",20,"Suburban","4/17/2019 20:06",39.47,6.59893e+12
"1082","New Shannonberg",20,"Suburban","4/20/2019 3:18",41.85,5.50909e+12
"1083","New Shannonberg",20,"Suburban","5/5/2019 5:25",16.77,8.38978e+12
"1084","New Shannonberg",20,"Suburban","4/20/2019 2:52",30.82,6.82964e+12
"1085","New Shannonberg",20,"Suburban","2/1/2019 4:31",34.09,8.58872e+12
"1086","New Shannonberg",20,"Suburban","5/3/2019 21:53",34.08,1.76783e+12
"1087","New Shannonberg",20,"Suburban","5/7/2019 7:08",20.52,8.3137e+12
"1088","New Shannonberg",20,"Suburban","1/15/2019 12:26",35.34,7.44588e+12
"1089","New Shannonberg",20,"Suburban","5/2/2019 21:53",28.99,3.40781e+12
"1090","New Shannonberg",20,"Suburban","5/2/2019 11:40",13.08,5.6481e+12
"1091","New Shannonberg",20,"Suburban","2/26/2019 12:23",16.39,1.10594e+12
"1092","New Shannonberg",20,"Suburban","2/9/2019 4:01",37.52,3.10791e+12
"1093","New Shannonberg",20,"Suburban","2/26/2019 18:56",24.28,5.55904e+11
"1094","Newtonview",1,"Rural","1/8/2019 6:19",19.39,5.35035e+12
"1095","Newtonview",1,"Rural","4/25/2019 10:20",55.84,9.99058e+12
"1096","Newtonview",1,"Rural","2/5/2019 22:53",45.02,7.07537e+12
"1097","Newtonview",1,"Rural","4/1/2019 13:39",26.73,3.72353e+12
"1098","Nicolechester",19,"Suburban","1/7/2019 10:41",27.44,1.91836e+12
"1099","Nicolechester",19,"Suburban","1/8/2019 19:26",26.16,8.90381e+11
"1100","Nicolechester",19,"Suburban","3/8/2019 19:51",16.35,1.0458e+12
"1101","Nicolechester",19,"Suburban","2/9/2019 12:26",40.83,85473064902
"1102","Nicolechester",19,"Suburban","4/28/2019 17:38",34.87,5.10194e+12
"1103","Nicolechester",19,"Suburban","5/2/2019 19:37",36.59,6.82145e+12
"1104","Nicolechester",19,"Suburban","3/8/2019 15:28",31.71,5.15797e+12
"1105","Nicolechester",19,"Suburban","2/4/2019 9:41",49.21,4.28043e+12
"1106","Nicolechester",19,"Suburban","1/22/2019 14:48",32.03,8.08525e+12
"1107","Nicolechester",19,"Suburban","3/4/2019 3:06",27.67,1.79041e+12
"1108","Nicolechester",19,"Suburban","2/10/2019 16:40",37.22,3.46427e+12
"1109","Nicolechester",19,"Suburban","5/2/2019 19:48",23.06,5.82838e+12
"1110","Nicolechester",19,"Suburban","1/12/2019 22:48",30.79,9.52338e+12
"1111","Nicolechester",19,"Suburban","4/10/2019 4:41",38.08,8.12209e+12
"1112","Nicolechester",19,"Suburban","3/14/2019 1:22",47.93,4.42338e+12
"1113","Nicolechester",19,"Suburban","3/8/2019 16:35",26.12,1.5339e+12
"1114","Nicolechester",19,"Suburban","4/5/2019 1:38",19.57,1.10947e+12
"1115","Nicolechester",19,"Suburban","3/28/2019 4:12",26.22,1.22825e+11
"1116","Nicolechester",19,"Suburban","5/5/2019 8:45",15.43,8.49665e+12
"1117","North Barbara",18,"Urban","2/14/2019 11:29",4.11,7.67696e+12
"1118","North Barbara",18,"Urban","4/30/2019 5:22",28.89,3.28092e+12
"1119","North Barbara",18,"Urban","4/1/2019 0:20",31.72,9.78616e+12
"1120","North Barbara",18,"Urban","4/10/2019 17:12",10.94,3.55505e+11
"1121","North Barbara",18,"Urban","3/16/2019 10:22",25.06,9.74571e+12
"1122","North Barbara",18,"Urban","3/24/2019 6:49",4.05,5.34406e+12
"1123","North Barbara",18,"Urban","1/17/2019 18:14",18.27,3.78378e+11
"1124","North Barbara",18,"Urban","2/3/2019 23:57",11.54,5.81443e+12
"1125","North Barbara",18,"Urban","2/4/2019 8:12",42.59,4.97125e+12
"1126","North Barbara",18,"Urban","3/27/2019 9:44",33.4,5.61623e+12
"1127","North Barbara",18,"Urban","1/8/2019 5:21",25.84,3.50517e+12
"1128","North Barbara",18,"Urban","3/8/2019 9:24",29.15,96327208793
"1129","North Barbara",18,"Urban","5/5/2019 9:46",26.54,4.32828e+12
"1130","North Barbara",18,"Urban","4/27/2019 0:19",16.89,5.10412e+12
"1131","North Barbara",18,"Urban","3/17/2019 17:07",6.12,5.47694e+12
"1132","North Barbara",18,"Urban","3/23/2019 20:59",23.76,5.55027e+12
"1133","North Barbara",18,"Urban","5/5/2019 15:15",38.15,2.56007e+11
"1134","North Barbara",18,"Urban","4/17/2019 2:49",39.18,3.50329e+12
"1135","North Barbara",18,"Urban","2/11/2019 18:51",43.26,8.9735e+12
"1136","North Barbara",18,"Urban","4/6/2019 9:03",26.64,9.29433e+11
"1137","North Barbara",18,"Urban","5/4/2019 2:33",24.09,9.27509e+12
"1138","North Barbara",18,"Urban","4/9/2019 17:12",6.68,2.53541e+12
"1139","North Holly",8,"Rural","3/28/2019 0:12",35.45,3.26249e+12
"1140","North Holly",8,"Rural","2/16/2019 17:02",39.46,4.57148e+12
"1141","North Holly",8,"Rural","1/23/2019 6:52",40.24,3.92187e+12
"1142","North Holly",8,"Rural","4/18/2019 19:26",30.94,3.44106e+12
"1143","North Holly",8,"Rural","4/21/2019 21:14",18.54,6.25909e+12
"1144","North Holly",8,"Rural","1/3/2019 19:51",19.9,5.55951e+12
"1145","North Holly",8,"Rural","1/4/2019 3:31",24.88,4.19562e+12
"1146","North Holly",8,"Rural","2/2/2019 14:54",12.42,1.98526e+12
"1147","North Holly",8,"Rural","3/18/2019 10:38",40.34,3.78778e+12
"1148","North Jaime",1,"Rural","2/1/2019 8:59",17.05,9.48112e+12
"1149","North Jaime",1,"Rural","4/27/2019 17:58",14.01,2.15669e+12
"1150","North Jaime",1,"Rural","4/4/2019 13:13",51.83,9.11605e+12
"1151","North Jaime",1,"Rural","4/4/2019 1:58",43.86,8.19544e+12
"1152","North Jaime",1,"Rural","5/6/2019 0:58",41.18,7.32809e+12
"1153","North Jaime",1,"Rural","3/6/2019 9:09",44.17,1.1522e+12
"1154","North Jaime",1,"Rural","3/12/2019 13:05",23.21,5.98745e+12
"1155","North Jaime",1,"Rural","2/10/2019 21:03",11.11,2.78134e+12
"1156","North Jasmine",33,"Urban","2/22/2019 1:56",25.33,1.31997e+12
"1157","North Jasmine",33,"Urban","1/21/2019 21:00",33.06,4.26301e+12
"1158","North Jasmine",33,"Urban","3/21/2019 18:31",39.02,7.92553e+12
"1159","North Jasmine",33,"Urban","4/24/2019 8:05",14.11,4.19471e+12
"1160","North Jasmine",33,"Urban","3/4/2019 16:59",42.58,8.86458e+12
"1161","North Jasmine",33,"Urban","1/13/2019 16:18",16.92,5.89668e+12
"1162","North Jasmine",33,"Urban","4/21/2019 15:15",5.31,2.97864e+12
"1163","North Jasmine",33,"Urban","3/9/2019 6:26",42.81,5.32764e+12
"1164","North Jasmine",33,"Urban","4/22/2019 15:53",6.49,1.61729e+12
"1165","North Jasmine",33,"Urban","2/1/2019 20:17",8.09,4.15938e+11
"1166","North Jasmine",33,"Urban","4/24/2019 8:49",28.24,8.27389e+12
"1167","North Jasmine",33,"Urban","2/18/2019 3:09",31.49,9.75908e+12
"1168","North Jasmine",33,"Urban","4/1/2019 4:31",28.04,5.01238e+12
"1169","North Jasmine",33,"Urban","5/2/2019 10:24",29.86,3.19899e+12
"1170","North Jasmine",33,"Urban","2/27/2019 1:34",35.31,9.25035e+12
"1171","North Jasmine",33,"Urban","2/6/2019 19:23",9.12,3.92898e+12
"1172","North Jasmine",33,"Urban","2/5/2019 22:28",19.21,6.78509e+12
"1173","North Jasmine",33,"Urban","4/17/2019 10:37",11.76,4.45094e+12
"1174","North Jasmine",33,"Urban","2/10/2019 20:19",31.38,4.7468e+12
"1175","North Jasmine",33,"Urban","4/10/2019 11:45",38.24,2.955e+12
"1176","North Jasmine",33,"Urban","3/11/2019 21:03",37.93,4.22138e+12
"1177","North Jasmine",33,"Urban","4/26/2019 12:08",35.33,6.85733e+12
"1178","North Jasmine",33,"Urban","4/17/2019 7:34",22.41,4.19804e+12
"1179","North Jasmine",33,"Urban","4/11/2019 3:38",27.54,5.00327e+12
"1180","North Jasmine",33,"Urban","5/8/2019 7:29",18.55,5.68202e+12
"1181","North Jasmine",33,"Urban","4/3/2019 13:15",19.66,9.20612e+12
"1182","North Jasmine",33,"Urban","2/8/2019 19:03",4.86,1.27663e+12
"1183","North Jasmine",33,"Urban","1/5/2019 16:39",26.72,3.66906e+12
"1184","North Jasmine",33,"Urban","1/22/2019 17:25",31.68,7.12302e+11
"1185","North Jasmine",33,"Urban","2/17/2019 0:27",35.11,6.62098e+12
"1186","North Jason",6,"Urban","3/28/2019 22:28",9.19,7.00702e+12
"1187","North Jason",6,"Urban","3/27/2019 19:19",30.66,3.37133e+12
"1188","North Jason",6,"Urban","2/19/2019 4:45",15.87,7.79183e+12
"1189","North Jason",6,"Urban","1/5/2019 10:59",16.22,3.84242e+12
"1190","North Jason",6,"Urban","1/23/2019 5:58",32.77,2.98876e+12
"1191","North Jason",6,"Urban","1/12/2019 19:19",9.97,8.00061e+12
"1192","North Jason",6,"Urban","3/4/2019 10:14",38.49,3.33803e+12
"1193","North Jason",6,"Urban","1/23/2019 21:22",6.54,5.61476e+12
"1194","North Jason",6,"Urban","2/10/2019 6:34",25.36,8.59485e+12
"1195","North Jason",6,"Urban","4/5/2019 20:10",32.18,3.37355e+12
"1196","North Jason",6,"Urban","3/28/2019 18:03",42.75,4.27168e+12
"1197","North Jason",6,"Urban","5/7/2019 20:05",24.2,3.91568e+12
"1198","North Jason",6,"Urban","4/12/2019 6:19",33.12,1.71399e+12
"1199","North Jason",6,"Urban","1/11/2019 5:08",19.64,6.87701e+12
"1200","North Jason",6,"Urban","4/15/2019 17:35",42.29,5.00803e+12
"1201","North Jason",6,"Urban","1/14/2019 20:53",26.58,8.64239e+12
"1202","North Jason",6,"Urban","2/7/2019 7:27",20,4.7365e+11
"1203","North Jason",6,"Urban","1/8/2019 23:32",10.74,1.77736e+12
"1204","North Jason",6,"Urban","2/26/2019 11:57",13.88,2.49498e+12
"1205","North Jason",6,"Urban","3/8/2019 20:06",25.21,3.18008e+12
"1206","North Jason",6,"Urban","4/14/2019 19:46",8.05,7.83372e+12
"1207","North Jason",6,"Urban","4/18/2019 12:19",22.42,4.92779e+12
"1208","North Jason",6,"Urban","4/5/2019 2:05",31.89,9.98847e+12
"1209","North Jason",6,"Urban","3/3/2019 2:13",28.02,2.67055e+12
"1210","North Jason",6,"Urban","3/30/2019 6:31",12.04,6.61757e+12
"1211","North Jason",6,"Urban","3/24/2019 7:40",32.72,7.96029e+12
"1212","North Jason",6,"Urban","1/24/2019 1:46",40.15,6.72007e+12
"1213","North Jason",6,"Urban","3/18/2019 10:10",6.41,2.86583e+12
"1214","North Jason",6,"Urban","2/15/2019 14:32",17.35,6.04176e+12
"1215","North Jason",6,"Urban","4/16/2019 15:23",24.07,9.72612e+12
"1216","North Jason",6,"Urban","3/12/2019 21:01",5.76,5.11343e+12
"1217","North Jason",6,"Urban","1/23/2019 22:51",21.95,6.7018e+12
"1218","North Jason",6,"Urban","4/1/2019 14:43",40.45,1.1017e+12
"1219","North Jason",6,"Urban","2/22/2019 7:07",18.67,1.90295e+11
"1220","North Jason",6,"Urban","3/21/2019 9:45",10.42,6.60154e+12
"1221","North Jeffrey",11,"Suburban","3/19/2019 6:00",31.16,2.45874e+12
"1222","North Jeffrey",11,"Suburban","4/9/2019 20:40",21.2,8.49076e+12
"1223","North Jeffrey",11,"Suburban","2/28/2019 8:46",31.14,6.7957e+12
"1224","North Jeffrey",11,"Suburban","2/18/2019 20:41",35.03,4.4807e+12
"1225","North Jeffrey",11,"Suburban","1/14/2019 8:29",25.02,4.71896e+12
"1226","North Jeffrey",11,"Suburban","1/23/2019 23:42",27.11,6.33205e+12
"1227","North Jeffrey",11,"Suburban","4/27/2019 10:17",20.41,9.03067e+11
"1228","North Jeffrey",11,"Suburban","3/7/2019 2:57",29.34,2.59227e+12
"1229","North Jeffrey",11,"Suburban","2/28/2019 5:55",46.4,7.54697e+12
"1230","North Jeffrey",11,"Suburban","2/21/2019 12:56",22.96,6.85385e+12
"1231","North Jeffrey",11,"Suburban","1/10/2019 19:17",33.85,8.08941e+12
"1232","North Jeffrey",11,"Suburban","2/16/2019 19:18",26.66,7.46905e+12
"1233","North Jeffrey",11,"Suburban","2/4/2019 22:35",29.87,7.90957e+12
"1234","North Madeline",19,"Urban","1/26/2019 2:37",5.59,3.67644e+12
"1235","North Madeline",19,"Urban","4/12/2019 13:57",7.77,9.27334e+12
"1236","North Madeline",19,"Urban","4/4/2019 6:42",25.38,6.90704e+12
"1237","North Madeline",19,"Urban","4/8/2019 20:26",25.79,9.44148e+12
"1238","North Madeline",19,"Urban","3/4/2019 17:20",21.38,9.54449e+12
"1239","North Madeline",19,"Urban","4/7/2019 8:54",32.99,1.81935e+12
"1240","North Madeline",19,"Urban","4/5/2019 18:23",29.69,2.40703e+11
"1241","North Madeline",19,"Urban","1/29/2019 16:12",17.57,2.59646e+12
"1242","North Madeline",19,"Urban","5/2/2019 23:25",11.94,7.52666e+12
"1243","North Madeline",19,"Urban","3/4/2019 22:29",6.19,5.4655e+11
"1244","North Madeline",19,"Urban","2/25/2019 4:32",13.58,4.93284e+12
"1245","North Madeline",19,"Urban","1/14/2019 3:43",31.88,8.713e+12
"1246","North Madeline",19,"Urban","2/4/2019 18:56",9.84,9.47983e+12
"1247","North Madeline",19,"Urban","5/3/2019 0:07",16.44,2.12158e+11
"1248","North Madeline",19,"Urban","4/15/2019 10:02",37.6,3.89526e+12
"1249","North Madeline",19,"Urban","2/27/2019 11:42",36.87,9.53191e+12
"1250","North Madeline",19,"Urban","3/31/2019 3:35",21.24,6.5416e+11
"1251","North Madeline",19,"Urban","3/6/2019 19:26",26.34,1.88386e+12
"1252","North Madeline",19,"Urban","4/30/2019 16:02",37.48,2.50813e+12
"1253","North Madeline",19,"Urban","2/16/2019 15:06",37.75,1.4536e+12
"1254","North Madeline",19,"Urban","1/12/2019 9:42",20.82,8.11479e+12
"1255","North Madeline",19,"Urban","1/28/2019 9:57",42.24,5.83417e+11
"1256","North Madeline",19,"Urban","3/1/2019 4:34",20.8,1.5751e+12
"1257","North Madeline",19,"Urban","4/7/2019 6:50",11.92,7.37335e+11
"1258","North Madeline",19,"Urban","1/30/2019 18:20",16.5,8.65191e+12
"1259","North Markport",22,"Urban","2/18/2019 8:17",38.09,9.25013e+11
"1260","North Markport",22,"Urban","4/13/2019 7:37",20.09,4.31121e+12
"1261","North Markport",22,"Urban","4/28/2019 4:34",40.46,2.56789e+12
"1262","North Markport",22,"Urban","4/29/2019 11:39",19.8,1.83902e+12
"1263","North Markport",22,"Urban","4/10/2019 22:15",38.02,8.83453e+12
"1264","North Markport",22,"Urban","4/26/2019 4:45",44.37,1.62842e+12
"1265","North Markport",22,"Urban","1/17/2019 11:37",8.68,9.30356e+11
"1266","North Markport",22,"Urban","1/21/2019 11:49",27.68,4.55676e+12
"1267","North Markport",22,"Urban","4/9/2019 14:55",20.23,2.5806e+12
"1268","North Markport",22,"Urban","4/6/2019 2:16",18.15,7.26861e+12
"1269","North Markport",22,"Urban","2/22/2019 15:00",16.46,2.79829e+12
"1270","North Markport",22,"Urban","2/8/2019 22:01",34.69,2.74219e+12
"1271","North Markport",22,"Urban","5/4/2019 15:30",28.93,1.47166e+12
"1272","North Markport",22,"Urban","3/31/2019 13:58",29.41,3.09347e+12
"1273","North Richardhaven",1,"Suburban","4/4/2019 21:05",23.79,1.14566e+12
"1274","North Richardhaven",1,"Suburban","3/19/2019 5:25",18.01,2.80427e+12
"1275","North Richardhaven",1,"Suburban","1/22/2019 14:55",18.45,2.62773e+12
"1276","North Richardhaven",1,"Suburban","1/20/2019 5:13",20.89,6.06804e+12
"1277","North Richardhaven",1,"Suburban","2/7/2019 0:21",12.58,1.42675e+12
"1278","North Richardhaven",1,"Suburban","4/7/2019 0:32",36.32,5.01429e+12
"1279","North Richardhaven",1,"Suburban","2/7/2019 13:18",27.02,6.40777e+11
"1280","North Richardhaven",1,"Suburban","1/19/2019 3:13",41.94,4.57841e+12
"1281","North Richardhaven",1,"Suburban","1/1/2019 14:52",31.15,7.18858e+12
"1282","North Richardhaven",1,"Suburban","3/3/2019 6:14",18.17,3.25203e+12
"1283","North Richardhaven",1,"Suburban","3/14/2019 0:49",13.09,5.41369e+12
"1284","North Richardhaven",1,"Suburban","1/16/2019 13:38",21.06,1.76436e+12
"1285","North Richardhaven",1,"Suburban","2/18/2019 10:21",41.54,4.26738e+12
"1286","North Richardhaven",1,"Suburban","1/28/2019 23:31",21.85,3.77662e+12
"1287","North Timothy",7,"Suburban","2/24/2019 13:40",12.86,3.76466e+12
"1288","North Timothy",7,"Suburban","5/7/2019 14:00",26.3,4.90517e+12
"1289","North Timothy",7,"Suburban","4/20/2019 7:06",46.24,2.78545e+12
"1290","North Timothy",7,"Suburban","4/6/2019 10:06",38.39,4.78127e+12
"1291","North Timothy",7,"Suburban","2/19/2019 14:30",22.97,8.11551e+12
"1292","North Timothy",7,"Suburban","4/24/2019 12:24",37.71,4.49908e+12
"1293","North Timothy",7,"Suburban","1/22/2019 2:35",48.45,5.69683e+12
"1294","North Timothy",7,"Suburban","3/17/2019 8:33",45.33,1.75842e+12
"1295","North Timothy",7,"Suburban","4/29/2019 23:10",29.39,6.60934e+12
"1296","North Timothy",7,"Suburban","4/18/2019 0:06",26.98,3.67836e+12
"1297","North Timothy",7,"Suburban","1/17/2019 20:12",40.87,1506044208
"1298","North Timothy",7,"Suburban","1/14/2019 16:59",15.06,1.23675e+12
"1299","North Timothy",7,"Suburban","2/16/2019 17:53",14.94,7.96424e+12
"1300","North Timothy",7,"Suburban","4/14/2019 18:06",41.17,2.43823e+12
"1301","North Timothy",7,"Suburban","2/25/2019 0:01",22.27,8.60443e+12
"1302","Pattyland",59,"Urban","4/3/2019 3:29",14.06,5.39901e+12
"1303","Pattyland",59,"Urban","4/25/2019 14:57",44.39,1.7237e+12
"1304","Pattyland",59,"Urban","2/15/2019 15:13",44.03,1.55666e+12
"1305","Pattyland",59,"Urban","2/21/2019 17:53",7.06,5.80846e+12
"1306","Pattyland",59,"Urban","4/23/2019 2:57",13.01,9.34529e+12
"1307","Pattyland",59,"Urban","4/12/2019 11:58",28.65,6.92423e+12
"1308","Pattyland",59,"Urban","3/27/2019 6:49",8.57,3.07455e+12
"1309","Pattyland",59,"Urban","2/5/2019 0:47",28.81,1.15407e+11
"1310","Pattyland",59,"Urban","2/11/2019 20:25",33.21,1.32588e+12
"1311","Pattyland",59,"Urban","1/14/2019 20:49",40.21,5.82597e+12
"1312","Pattyland",59,"Urban","1/30/2019 12:35",8.57,4.68889e+12
"1313","Pattyland",59,"Urban","3/19/2019 20:41",18.17,9.39478e+12
"1314","Pattyland",59,"Urban","1/12/2019 20:07",17.85,1.71752e+12
"1315","Pattyland",59,"Urban","2/10/2019 2:55",24.39,7.26485e+12
"1316","Pattyland",59,"Urban","4/26/2019 8:31",19.99,8.82778e+12
"1317","Pattyland",59,"Urban","1/9/2019 8:20",41.04,3.5255e+12
"1318","Pattyland",59,"Urban","1/1/2019 17:22",42.11,9.61495e+12
"1319","Pattyland",59,"Urban","2/1/2019 22:43",32.03,2.85024e+12
"1320","Pattyland",59,"Urban","5/2/2019 20:17",4.23,1.65885e+11
"1321","Pattyland",59,"Urban","4/18/2019 23:27",28.66,2.3424e+12
"1322","Pattyland",59,"Urban","4/19/2019 12:57",4.55,6.86369e+12
"1323","Penaborough",6,"Rural","2/24/2019 0:44",21.89,2.06931e+12
"1324","Penaborough",6,"Rural","1/14/2019 15:58",54.1,4.32926e+11
"1325","Penaborough",6,"Rural","4/27/2019 6:02",38.33,5.47014e+11
"1326","Penaborough",6,"Rural","2/3/2019 17:15",51.8,5.38343e+12
"1327","Penaborough",6,"Rural","1/22/2019 15:36",10.11,4.12993e+12
"1328","Port Angela",67,"Urban","3/4/2019 3:26",40.35,4.93081e+12
"1329","Port Angela",67,"Urban","4/2/2019 22:13",25.84,8.02244e+12
"1330","Port Angela",67,"Urban","2/8/2019 16:30",30.38,5.16554e+12
"1331","Port Angela",67,"Urban","2/26/2019 10:01",28.52,6.78357e+12
"1332","Port Angela",67,"Urban","4/9/2019 14:34",11.9,7.00981e+12
"1333","Port Angela",67,"Urban","4/22/2019 16:43",7.91,6.76731e+12
"1334","Port Angela",67,"Urban","2/3/2019 6:01",6.42,9.46522e+12
"1335","Port Angela",67,"Urban","3/8/2019 16:32",23.06,2.75074e+12
"1336","Port Angela",67,"Urban","5/2/2019 4:14",35.76,7.94596e+12
"1337","Port Angela",67,"Urban","5/4/2019 9:50",21.62,6.30251e+12
"1338","Port Angela",67,"Urban","2/6/2019 7:07",24.47,1.46982e+12
"1339","Port Angela",67,"Urban","2/8/2019 0:14",15.58,7.38873e+12
"1340","Port Angela",67,"Urban","2/14/2019 13:00",42.04,8.96909e+11
"1341","Port Angela",67,"Urban","3/31/2019 15:22",30.77,6.62264e+11
"1342","Port Angela",67,"Urban","2/6/2019 16:11",11.39,6.10867e+12
"1343","Port Angela",67,"Urban","3/19/2019 12:32",17.21,1.69421e+12
"1344","Port Angela",67,"Urban","4/17/2019 6:23",16.34,7.12053e+12
"1345","Port Angela",67,"Urban","4/15/2019 23:02",20.16,6.49009e+12
"1346","Port Angela",67,"Urban","3/10/2019 19:24",43.18,1.88976e+12
"1347","Port David",7,"Urban","3/4/2019 0:41",23.7,6.4922e+12
"1348","Port David",7,"Urban","4/10/2019 14:27",26.68,5.36139e+12
"1349","Port David",7,"Urban","3/3/2019 11:38",13.41,6.41354e+12
"1350","Port David",7,"Urban","3/24/2019 16:37",25.65,2.08469e+12
"1351","Port David",7,"Urban","2/24/2019 22:20",35.63,3.35453e+12
"1352","Port David",7,"Urban","4/7/2019 23:44",39.51,5.95526e+12
"1353","Port David",7,"Urban","2/3/2019 1:11",21.2,5.71426e+11
"1354","Port David",7,"Urban","2/11/2019 23:07",10.05,6.92195e+12
"1355","Port David",7,"Urban","3/7/2019 18:37",42.04,9.90596e+12
"1356","Port David",7,"Urban","2/11/2019 11:59",38,7.7727e+12
"1357","Port David",7,"Urban","3/24/2019 21:58",28.84,5.26678e+12
"1358","Port David",7,"Urban","4/12/2019 5:32",35.51,2.98869e+12
"1359","Port David",7,"Urban","3/27/2019 0:20",18.43,4.63559e+12
"1360","Port David",7,"Urban","1/2/2019 11:51",7.45,6.14835e+12
"1361","Port David",7,"Urban","1/7/2019 20:03",20.49,5.84626e+12
"1362","Port David",7,"Urban","3/14/2019 9:28",9.22,3.63609e+12
"1363","Port David",7,"Urban","4/22/2019 23:30",30.03,7.35559e+12
"1364","Port David",7,"Urban","3/27/2019 11:56",15.64,5.33848e+12
"1365","Port David",7,"Urban","1/21/2019 2:29",32.92,8.57957e+11
"1366","Port David",7,"Urban","3/17/2019 14:42",33.11,1.02568e+12
"1367","Port David",7,"Urban","2/18/2019 14:47",20.16,1.84743e+12
"1368","Port David",7,"Urban","4/2/2019 16:53",41.14,2.69444e+12
"1369","Port Frank",23,"Urban","1/19/2019 13:08",4.86,5.0846e+12
"1370","Port Frank",23,"Urban","1/14/2019 9:19",43.27,4.91473e+11
"1371","Port Frank",23,"Urban","2/5/2019 10:34",20.1,4.44307e+12
"1372","Port Frank",23,"Urban","3/9/2019 16:59",6.5,2.10909e+12
"1373","Port Frank",23,"Urban","4/19/2019 19:35",26.47,6.72271e+12
"1374","Port Frank",23,"Urban","2/2/2019 14:14",41.47,6.74661e+12
"1375","Port Frank",23,"Urban","4/2/2019 15:48",13.55,4.84971e+12
"1376","Port Frank",23,"Urban","3/19/2019 15:21",22.63,9.90838e+12
"1377","Port Frank",23,"Urban","2/6/2019 3:34",34.86,3.93596e+12
"1378","Port Frank",23,"Urban","3/26/2019 19:09",28.83,8.89805e+11
"1379","Port Frank",23,"Urban","1/15/2019 7:42",30.93,8.72614e+12
"1380","Port Frank",23,"Urban","4/4/2019 11:46",39.39,7.96748e+12
"1381","Port Frank",23,"Urban","2/17/2019 13:21",32.44,5.38735e+12
"1382","Port Frank",23,"Urban","4/18/2019 0:39",33.73,2.26274e+12
"1383","Port Frank",23,"Urban","2/10/2019 8:14",40.82,6.38624e+12
"1384","Port Frank",23,"Urban","2/28/2019 7:39",33.83,1.26373e+12
"1385","Port Frank",23,"Urban","3/5/2019 0:42",36.35,9.21372e+12
